horodatage,casque,zone,sensor1,sensor2,sensor3,sensor4,h2s_mesure,h2s_predit,dose_cumulee,temperature,humidite,prob_normal,prob_modere,prob_dangereux,niveau,label,temp_elevee,vitesse_kmh,satellites,altitude,hdop,rssi_wifi,exposition,latitude,longitude
2026-06-11 08:59:51,SIM_002,Galerie Est — niveau -90 m,0.0,0.07,0.0,0.44,0.13,0.0,0.0,22.4,26.6,1.0,0.0,0.0,0,NORMAL,0,2.5,12,1440.0,1.4,-57,Faible,-10.717041660391692,25.473676695884418
2026-06-11 08:59:52,SIM_003,Puits principal — niveau -150 m,4.21,8.81,12.4,5.86,7.82,0.0,0.0,22.5,44.4,0.0,0.0182,0.9818,2,DANGEREUX,0,0.0,7,1440.0,1.8,-59,Faible,-10.716019939035565,25.47351247399336
2026-06-11 08:59:52,SIM_004,Galerie Sud — niveau -60 m,4.26,9.19,12.9,5.83,8.04,0.0,0.0,23.1,29.3,0.0,0.0,1.0,2,DANGEREUX,0,1.5,12,1440.0,1.9,-66,Faible,-10.719911301552811,25.47426497234723
2026-06-11 08:59:52,SIM_001,Galerie Nord — niveau -120 m,1.23,2.59,3.7,2.15,2.42,0.0,0.0,22.4,22.3,0.0,0.9987,0.0013,1,MODERE,0,0.8,6,1440.0,1.8,-66,Faible,-10.71758481019045,25.473492444520694
2026-06-11 08:59:52,SIM_001,Galerie Nord — niveau -120 m,2.26,6.23,7.0,3.18,4.67,0.0,0.0,22.9,45.8,0.008,0.8488,0.1432,1,MODERE,0,1.7,6,1440.0,1.6,-71,Faible,-10.717572812891657,25.4732497519345
2026-06-11 08:59:53,SIM_002,Galerie Est — niveau -90 m,0.0,0.27,0.0,0.13,0.1,0.0,0.0,22.0,48.1,1.0,0.0,0.0,0,NORMAL,0,2.6,10,1440.0,1.3,-71,Faible,-10.716932845707909,25.473215328524052
2026-06-11 08:59:53,SIM_003,Puits principal — niveau -150 m,0.68,1.58,2.1,1.41,1.44,0.0,0.0,23.0,27.8,0.012,0.9823,0.0057,1,MODERE,0,2.6,11,1440.0,2.0,-57,Faible,-10.716241158170195,25.473490977821477
2026-06-11 08:59:53,SIM_004,Galerie Sud — niveau -60 m,5.23,12.03,17.6,5.89,10.19,0.0,0.0,22.5,16.3,0.002,0.022,0.976,2,DANGEREUX,0,0.7,8,1440.0,1.3,-64,Faible,-10.720107052382131,25.474063683199876
2026-06-11 08:59:54,SIM_004,Galerie Sud — niveau -60 m,4.75,12.52,13.8,6.42,9.37,0.0,0.0,22.1,41.6,0.0,0.0,1.0,2,DANGEREUX,0,0.7,11,1440.0,1.4,-59,Faible,-10.719759380035796,25.473872093405948
2026-06-11 08:59:54,SIM_002,Galerie Est — niveau -90 m,0.03,0.21,0.4,0.51,0.29,0.0,0.0,23.1,49.7,1.0,0.0,0.0,0,NORMAL,0,1.8,12,1440.0,1.6,-55,Faible,-10.716791819911009,25.473571811409887
2026-06-11 08:59:54,SIM_001,Galerie Nord — niveau -120 m,0.76,1.75,2.5,1.48,1.62,0.0,0.0,23.1,28.2,0.0107,0.9839,0.0054,1,MODERE,0,2.4,12,1440.0,1.3,-57,Faible,-10.717414726957683,25.473621386649196
2026-06-11 08:59:54,SIM_003,Puits principal — niveau -150 m,3.98,8.43,11.6,5.64,7.41,0.0,0.0,23.0,29.5,0.0,0.2183,0.7817,2,DANGEREUX,0,2.9,7,1440.0,1.8,-60,Faible,-10.716360062864755,25.4735448864864
2026-06-11 08:59:55,SIM_001,Galerie Nord — niveau -120 m,0.83,1.77,2.4,1.63,1.66,0.0,0.0,22.4,22.5,0.0,0.9249,0.0751,1,MODERE,0,0.2,7,1440.0,1.8,-72,Faible,-10.717412414827766,25.47346339296998
2026-06-11 08:59:56,SIM_002,Galerie Est — niveau -90 m,0.0,0.04,0.0,0.44,0.12,0.0,0.0,22.4,28.0,1.0,0.0,0.0,0,NORMAL,0,0.7,12,1440.0,1.3,-62,Faible,-10.716641286003334,25.47316514364762
2026-06-11 08:59:56,SIM_004,Galerie Sud — niveau -60 m,2.72,5.79,8.0,3.95,5.11,0.0,0.0,23.0,29.9,0.006,0.7665,0.2275,1,MODERE,0,1.1,8,1440.0,1.8,-57,Faible,-10.719619076938923,25.47400109877597
2026-06-11 08:59:56,SIM_003,Puits principal — niveau -150 m,0.36,0.86,0.9,0.99,0.78,0.0,0.0,22.8,29.8,0.038,0.914,0.048,1,MODERE,0,1.4,6,1440.0,0.9,-62,Faible,-10.716558728080553,25.473321863126404
2026-06-11 08:59:57,SIM_002,Galerie Est — niveau -90 m,0.0,0.06,0.0,0.45,0.13,0.0,0.0,22.6,29.4,1.0,0.0,0.0,0,NORMAL,0,2.6,7,1440.0,1.6,-55,Faible,-10.716999034781727,25.47363370030871
2026-06-11 08:59:57,SIM_001,Galerie Nord — niveau -120 m,0.83,1.85,2.4,1.61,1.67,0.0,0.0,22.5,42.3,0.008,0.9297,0.0623,1,MODERE,0,2.2,9,1440.0,1.3,-67,Faible,-10.717524096582059,25.473421141651926
2026-06-11 08:59:57,SIM_004,Galerie Sud — niveau -60 m,3.2,7.27,10.4,3.75,6.15,0.0,0.0,22.6,16.0,0.006,0.1913,0.8027,2,DANGEREUX,0,2.1,12,1440.0,1.9,-59,Faible,-10.720159957388137,25.474023580003035
2026-06-11 08:59:57,SIM_003,Puits principal — niveau -150 m,3.02,6.57,9.1,4.34,5.76,0.0,0.0,23.1,29.4,0.006,0.9184,0.0756,1,MODERE,0,2.8,8,1440.0,1.5,-70,Faible,-10.716291619659689,25.473386846467168
2026-06-11 08:59:58,SIM_001,Galerie Nord — niveau -120 m,2.3,4.54,7.5,3.43,4.44,0.0,0.0,22.4,50.3,0.006,0.7845,0.2095,1,MODERE,0,1.2,9,1440.0,1.0,-66,Faible,-10.717742653724754,25.473405202941304
2026-06-11 08:59:59,SIM_002,Galerie Est — niveau -90 m,0.0,0.14,0.0,0.47,0.15,0.0,0.0,22.4,22.8,1.0,0.0,0.0,0,NORMAL,0,1.3,10,1440.0,1.9,-67,Faible,-10.717163072576506,25.473440924945308
2026-06-11 08:59:59,SIM_004,Galerie Sud — niveau -60 m,2.62,5.57,7.3,3.89,4.85,0.0,0.0,22.9,29.6,0.008,0.7414,0.2506,1,MODERE,0,2.0,11,1440.0,1.3,-72,Faible,-10.71974484234487,25.47373544654672
2026-06-11 08:59:59,SIM_003,Puits principal — niveau -150 m,2.2,4.64,6.4,3.33,4.14,0.0,0.0,22.5,43.8,0.006,0.8027,0.1913,1,MODERE,0,0.7,7,1440.0,1.9,-58,Faible,-10.716540860091778,25.473366146685198
2026-06-11 09:00:00,SIM_002,Galerie Est — niveau -90 m,0.0,0.05,0.0,0.46,0.13,0.0,0.0,23.1,50.3,1.0,0.0,0.0,0,NORMAL,0,0.3,8,1440.0,1.8,-67,Faible,-10.716765123200934,25.473443174181586
2026-06-11 09:00:00,SIM_001,Galerie Nord — niveau -120 m,0.68,1.58,2.1,1.41,1.44,0.0,0.0,23.0,27.8,0.012,0.9823,0.0057,1,MODERE,0,2.1,10,1440.0,1.5,-61,Faible,-10.717346460402227,25.473573136176814
2026-06-11 09:00:00,SIM_004,Galerie Sud — niveau -60 m,13.03,35.52,38.9,16.78,26.06,0.0,0.0,23.0,20.2,0.002,0.022,0.976,2,DANGEREUX,0,2.6,11,1440.0,1.7,-59,Faible,-10.719679098459112,25.473748358671035
2026-06-11 09:00:00,SIM_003,Puits principal — niveau -150 m,2.18,5.01,7.0,2.75,4.23,0.0,0.0,22.6,15.7,0.012,0.146,0.842,2,DANGEREUX,0,1.8,7,1440.0,1.0,-70,Faible,-10.716496320455986,25.47322088436857
2026-06-11 09:00:01,SIM_001,Galerie Nord — niveau -120 m,2.94,5.91,9.0,4.23,5.52,0.0,0.0,22.4,22.4,0.0,0.8336,0.1664,1,MODERE,0,0.2,6,1440.0,1.3,-69,Faible,-10.717785053219556,25.473395803485335
2026-06-11 09:00:02,SIM_002,Galerie Est — niveau -90 m,0.21,0.53,1.3,0.67,0.68,0.0,0.0,23.1,29.7,1.0,0.0,0.0,0,NORMAL,0,1.7,11,1440.0,1.8,-68,Faible,-10.717169472320908,25.473233199733755
2026-06-11 09:00:02,SIM_004,Galerie Sud — niveau -60 m,4.96,11.24,16.1,5.06,9.34,0.0,0.0,22.5,16.4,0.002,0.022,0.976,2,DANGEREUX,0,2.6,12,1440.0,1.6,-55,Faible,-10.719759267261297,25.474019972645657
2026-06-11 09:00:02,SIM_003,Puits principal — niveau -150 m,2.1,4.47,6.1,3.21,3.97,0.0,0.0,22.9,49.9,0.008,0.9011,0.0909,1,MODERE,0,1.6,8,1440.0,1.3,-58,Faible,-10.716117086910355,25.473332684598642
2026-06-11 09:00:03,SIM_001,Galerie Nord — niveau -120 m,2.36,5.17,6.7,3.53,4.44,0.0,0.0,23.1,29.2,0.008,0.9441,0.0479,1,MODERE,0,0.3,11,1440.0,1.5,-62,Faible,-10.717362513733876,25.47312198211403
2026-06-11 09:00:03,SIM_003,Puits principal — niveau -150 m,3.09,6.02,9.9,4.39,5.85,0.0,0.0,22.5,49.8,0.002,0.4999,0.4981,1,MODERE,0,1.8,9,1440.0,1.1,-56,Faible,-10.71604293153522,25.473440006724594
2026-06-11 09:00:03,SIM_004,Galerie Sud — niveau -60 m,6.31,12.05,17.2,8.67,11.06,0.0,0.0,22.3,50.3,0.0,0.0,1.0,2,DANGEREUX,0,1.0,10,1440.0,1.3,-72,Faible,-10.71987534956991,25.47414715341876
2026-06-11 09:00:03,SIM_002,Galerie Est — niveau -90 m,0.0,0.05,0.0,0.42,0.12,0.0,0.0,22.4,22.7,1.0,0.0,0.0,0,NORMAL,0,2.4,10,1440.0,1.2,-70,Faible,-10.716737829717129,25.47335520656445
2026-06-11 09:00:04,SIM_001,Galerie Nord — niveau -120 m,1.39,2.98,3.9,2.31,2.65,0.0,0.0,22.8,30.0,0.01,0.9704,0.0196,1,MODERE,0,2.9,12,1440.0,1.5,-63,Faible,-10.717346024259363,25.473198368072634
2026-06-11 09:00:05,SIM_002,Galerie Est — niveau -90 m,0.0,0.08,0.0,0.42,0.12,0.0,0.0,22.6,23.0,1.0,0.0,0.0,0,NORMAL,0,2.8,8,1440.0,1.2,-68,Faible,-10.717032486881665,25.47312528397315
2026-06-11 09:00:05,SIM_004,Galerie Sud — niveau -60 m,6.69,13.66,18.7,8.37,11.85,0.0,0.0,22.4,44.0,0.0,0.0,1.0,2,DANGEREUX,0,2.0,7,1440.0,1.6,-64,Faible,-10.72015842853346,25.4737229192497
2026-06-11 09:00:05,SIM_003,Puits principal — niveau -150 m,0.86,1.89,2.5,1.64,1.72,0.0,0.0,22.5,42.4,0.008,0.9279,0.0641,1,MODERE,0,0.2,6,1440.0,1.3,-64,Faible,-10.716349088417047,25.473322056081884
2026-06-11 09:00:06,SIM_004,Galerie Sud — niveau -60 m,5.15,11.9,17.3,5.82,10.04,0.0,0.0,22.5,15.9,0.002,0.022,0.976,2,DANGEREUX,0,2.3,7,1440.0,1.1,-55,Faible,-10.719898037058497,25.473841986432873
2026-06-11 09:00:06,SIM_002,Galerie Est — niveau -90 m,0.0,0.08,0.0,0.46,0.14,0.0,0.0,22.7,21.8,1.0,0.0,0.0,0,NORMAL,0,0.6,8,1440.0,1.9,-66,Faible,-10.716695456376955,25.473224092284205
2026-06-11 09:00:06,SIM_001,Galerie Nord — niveau -120 m,3.65,9.99,10.8,4.84,7.32,0.0,0.0,22.8,49.0,0.0,0.0699,0.9301,2,DANGEREUX,0,0.2,7,1440.0,1.4,-56,Faible,-10.71757646976769,25.473156294778043
2026-06-11 09:00:06,SIM_003,Puits principal — niveau -150 m,2.3,4.54,7.5,3.43,4.44,0.0,0.0,22.4,50.3,0.006,0.7845,0.2095,1,MODERE,0,1.0,11,1440.0,1.0,-56,Faible,-10.716255458408389,25.47353224680701
